Name,description,detection_result,detection_method,product_detection_result,impact,solution,insight,log_method,cvss,port,protocol,severity,references,plugin,identification,http_info,source,llm,target,host
"PHP < 5.5.27, 5.6.x < 5.6.11 Arbitrary Code Execution Vulnerability (Aug 2016) - Linux",['PHP is prone to an arbitrary code execution vulnerability.'],"['Installed version: 5.4.5', 'Fixed version: 5.5.27', 'Installation', 'path / port: 80/tcp']","['Checks if a vulnerable version is present on the target host.', 'Details: PHP < 5.5.27, 5.6.x < 5.6.11 Arbitrary Code Execution Vulnerability (Aug 2016) .', '->..', 'OID:1.3.6.1.4.1.25623.1.0.808671', 'Version used: 2025-09-24T05:39:03Z']","['cpe:/a:php:php:5.4.5', 'Detected by PHP Detection Consolidation (OID: 1.3.6.1.4.1.25623.1.0.171722)', 'Product: cpe:/a:php:php:5.4.5   Method: PHP Detection Consolidation   OID: 1.3.6.1.4.1.25623.1.0.171722)', 'References   cve: CVE-2015-4116   url: http://www.php.net/ChangeLog-5.php   url: http://www.securityfocus.com/bid/75127   cert-bund: CB-K16/1179   cert-bund: CB-K16/0944   cert-bund: CB-K16/0912   cert-bund: CB-K16/0911   cert-bund: CB-K16/0868   dfn-cert: DFN-CERT-2016-1253   dfn-cert: DFN-CERT-2016-1004   dfn-cert: DFN-CERT-2016-0972   dfn-cert: DFN-CERT-2016-0944   dfn-cert: DFN-CERT-2016-0924']",['Successfully exploiting this issue allow remote attackers to execute arbitrary code by triggering a failed SplMinHeap::compare operation.'],"['Solution type: VendorFix', 'Update to version 5.5.27, 5.6.11 or later.']","[""An use-after-free vulnerability occurs in the 'spl_ptr_heap_insert' function in 'ext/spl/spl_heap.c'.""]",[],['9.8'],80.0,tcp,CRITICAL,"['CVE-2015-4116', 'http://www.php.net/ChangeLog-5.php', 'http://www.securityfocus.com/bid/75127', 'CB-K16/1179', 'CB-K16/0944', 'CB-K16/0912', 'CB-K16/0911', 'CB-K16/0868', 'DFN-CERT-2016-1253', 'DFN-CERT-2016-1004', 'DFN-CERT-2016-0972', 'DFN-CERT-2016-0944', 'DFN-CERT-2016-0924']",[],[],[],OPENVAS,gpt5,openvas_heywoodlh_vulnerable,172.30.1.4
"phpMyAdmin < 4.9.6, 5.x < 5.0.3 Multiple Vulnerabilities (PMASA-2020-5, PMASA-  2020-6) - Linux",['phpMyAdmin is prone to multiple vulnerabilities.'],"['Installed version: 3.5.8', 'Fixed version: 4.9.6', 'Installation', 'path / port: /phpmyadmin']",[],[],"['If an attacker sends a crafted link to the victim with the malicious JavaScript, when the victim clicks on the link, the JavaScript will run and complete the instructions made by the attacker (CVE-2020-26934)', 'An attacker could use this flaw to inject malicious SQL in to a query (CVE-2020-26935)']","['Solution type: VendorFix', 'Update to version 4.9.6, 5.0.3 or later.']",[],[],['9.8'],,,CRITICAL,[],[],[],[],OPENVAS,gpt5,openvas_heywoodlh_vulnerable,172.30.1.4
"phpMyAdmin < 4.9.6, 5.x < 5.0.3 Multiple Vulnerabilities (PMASA-2020-5, PMASA-2020-6) - Linux",['phpMyAdmin is prone to multiple vulnerabilities.'],"['Installed version: 3.5.8', 'Fixed version: 4.9.6', 'Installation', 'path / port: /phpmyadmin']","['Checks if a vulnerable version is present on the target host.', 'Details: phpMyAdmin < 4.9.6, 5.x < 5.0.3 Multiple Vulnerabilities (PMASA-2020-5, PMASA-2. ->..', 'OID:1.3.6.1.4.1.25623.1.0.144896', 'Version used: 2024-02-13T05:06:26Z']",[],"['If an attacker sends a crafted link to the victim with the malicious JavaScript, when the victim clicks on the link, the JavaScript will run and complete the instructions made by the attacker (CVE-2020-26934)', 'An attacker could use this aw to inject malicious SQL in to a query (CVE-2020-26935)']","['Solution type: VendorFix', 'Update to version 4.9.6, 5.0.3 or later.']","['XSS relating to the transformation feature (CVE-2020-26934)', 'SQL injection vulnerability in SearchController (CVE-2020-26935)']",[],['9.8'],,,CRITICAL,"['cve: CVE-2020-26934', 'cve: CVE-2020-26935', 'url: https://www.phpmyadmin.net/security/PMASA-2020-5/', 'url: https://www.phpmyadmin.net/security/PMASA-2020-6/', 'cert-bund: CB-K20/0969', 'dfn-cert: DFN-CERT-2020-2526', 'dfn-cert: DFN-CERT-2020-2366', 'dfn-cert: DFN-CERT-2020-2322', 'dfn-cert: DFN-CERT-2020-2220']",[],[],[],OPENVAS,gpt5,openvas_heywoodlh_vulnerable,172.30.1.4
Apache HTTP Server < 2.4.60 Multiple Vulnerabilities - Linux,['Apache HTTP Server is prone to multiple vulnerabilities.'],"['Installed version: 2.4.7', 'Fixed version: 2.4.60', 'Installation', 'path / port: 80/tcp']",[],"['cpe:/a:apache:http_server:2.4.7', 'Detected by Apache HTTP Server Detection Consolidation (OID: 1.3.6.1.4.1.25623.1 ->.0.117232)']",[],[],[],[],['9.8'],,,CRITICAL,[],[],[],[],OPENVAS,gpt5,openvas_heywoodlh_vulnerable,172.30.1.4
Apache HTTP Server < 2.4.60 Multiple Vulnerabilities - Linux,['Apache HTTP Server is prone to multiple vulnerabilities.'],"['Installed version: 2.4.7', 'Fixed version: 2.4.60', 'Installation path / port: 80/tcp']","['Checks if a vulnerable version is present on the target host.', 'Details: Apache HTTP Server < 2.4.60 Multiple Vulnerabilities - Linux OID:1.3.6.1.4.1.25623.1.0.114682', 'Version used: 2025-08-07T05:44:51Z']","['Product: cpe:/a:apache:http_server:2.4.7', 'Method: Apache HTTP Server Detection Consolidation', 'OID: 1.3.6.1.4.1.25623.1.0.117232)']",[],"['Solution type: VendorFix', 'Update to version 2.4.60 or later.']","['The following aws exist:', '- CVE-2024-36387: Denial of Service (DoS) by Null pointer in websocket over HTTP/2', '- CVE-2024-38473: Proxy encoding problem', '- CVE-2024-38474: Weakness with encoded question marks in backreferences', '- CVE-2024-38475: Weakness in mod_rewrite when rst segment of substitution matches lesys- tem path', '- CVE-2024-38476: May use exploitable/malicious backend application output to run local han- dlers via internal redirect', '- CVE-2024-38477: Crash resulting in DoS in mod_proxy via a malicious request', '- CVE-2024-39573: mod_rewrite proxy handler substitution']",[],['7.0'],,,HIGH,"['cve: CVE-2024-36387', 'cve: CVE-2024-38473', 'cve: CVE-2024-38474', 'cve: CVE-2024-38475', 'cve: CVE-2024-38476', 'cve: CVE-2024-38477', 'cve: CVE-2024-39573', 'cisa: Known Exploited Vulnerability (KEV) catalog', 'url: https://www.cisa.gov/known-exploited-vulnerabilities-catalog', 'url: https://httpd.apache.org/security/vulnerabilities_24.html#2.4.60', 'cert-bund: WID-SEC-2025-1572', 'cert-bund: WID-SEC-2025-0818', 'cert-bund: WID-SEC-2025-0148', 'cert-bund: WID-SEC-2025-0143', 'cert-bund: WID-SEC-2024-3291', 'cert-bund: WID-SEC-2024-3199', 'cert-bund: WID-SEC-2024-1913', 'cert-bund: WID-SEC-2024-1504', 'dfn-cert: DFN-CERT-2025-1898', 'dfn-cert: DFN-CERT-2025-1808', 'dfn-cert: DFN-CERT-2025-0974', 'dfn-cert: DFN-CERT-2025-0854', 'dfn-cert: DFN-CERT-2025-0170', 'dfn-cert: DFN-CERT-2024-2841', 'dfn-cert: DFN-CERT-2024-2787', 'dfn-cert: DFN-CERT-2024-2736', 'dfn-cert: DFN-CERT-2024-2342', 'dfn-cert: DFN-CERT-2024-2214', 'dfn-cert: DFN-CERT-2024-2201', 'dfn-cert: DFN-CERT-2024-2180', 'dfn-cert: DFN-CERT-2024-2110', 'dfn-cert: DFN-CERT-2024-2017', 'dfn-cert: DFN-CERT-2024-1963', 'dfn-cert: DFN-CERT-2024-1920', 'dfn-cert: DFN-CERT-2024-1919', 'dfn-cert: DFN-CERT-2024-1911', 'dfn-cert: DFN-CERT-2024-1907', 'dfn-cert: DFN-CERT-2024-1893', 'dfn-cert: DFN-CERT-2024-1816', 'dfn-cert: DFN-CERT-2024-1811', 'dfn-cert: DFN-CERT-2024-1784', 'dfn-cert: DFN-CERT-2024-1741', 'dfn-cert: DFN-CERT-2024-1699']",[],[],[],OPENVAS,gpt5,openvas_heywoodlh_vulnerable,172.30.1.4
"PHP < 5.4.44, 5.5.x < 5.5.28, 5.6.x < 5.6.12 Multiple Vulnerabilities (Jul 2016) - Linux",['PHP is prone to multiple vulnerabilities.'],"['Installed version: 5.4.5', 'Fixed version: 5.4.44']",[],"['Product detection result cpe:/a:php:php:5.4.5', 'Detected by PHP Detection Consolidation (OID: 1.3.6.1.4.1.25623.1.0.171722)']",[],[],[],[],['9.8'],,,CRITICAL,[],[],[],[],OPENVAS,gpt5,openvas_heywoodlh_vulnerable,172.30.1.4
"PHP < 5.4.44, 5.5.x < 5.5.28, 5.6.x < 5.6.12 Multiple Vulnerabilities (Jul 2016) - Linux",['PHP is prone to multiple vulnerabilities.'],"['Installed version: 5.4.5', 'Fixed version: 5.4.44', 'Installation path / port: 80/tcp']","['Checks if a vulnerable version is present on the target host.', 'Details: PHP < 5.4.44, 5.5.x < 5.5.28, 5.6.x < 5.6.12 Multiple Vulnerabilities (Jul 2016.', 'OID:1.3.6.1.4.1.25623.1.0.808604', 'Version used: 2025-09-24T05:39:03Z']","['cpe:/a:php:php:5.4.5', 'Detected by PHP Detection Consolidation (OID: 1.3.6.1.4.1.25623.1.0.171722)', 'Product: cpe:/a:php:php:5.4.5', 'Method: PHP Detection Consolidation', 'OID: 1.3.6.1.4.1.25623.1.0.171722']",['Successfully exploiting this issue allow remote attackers to cause a denial of service (NULL pointer dereference and application crash) or trigger unintended method execution to defeat cryptographic protection mechanisms.'],"['Solution type: VendorFix', 'Update to version 5.4.44, 5.5.28, 5.6.12 or later.']","['Multiple aws exist due to:', ""- An improper validation of certain Exception objects in 'Zend/zend_exceptions.c' script."", ""- The 'openssl_random_pseudo_bytes' function in 'ext/openssl/openssl.c' incorrectly relies on the deprecated 'RAND_pseudo_bytes' function.""]",[],['9.8'],,,CRITICAL,"['CVE-2015-8835', 'CVE-2015-8867', 'CVE-2015-8873', 'CVE-2015-8876', 'http://www.php.net/ChangeLog-5.php', 'http://www.securityfocus.com/bid/87481', 'http://www.securityfocus.com/bid/90867', 'http://www.securityfocus.com/bid/84426', 'http://www.securityfocus.com/bid/90712', 'cert-bund: CB-K17/0318', 'cert-bund: CB-K16/1776']",[],[],[],OPENVAS,gpt5,openvas_heywoodlh_vulnerable,172.30.1.4
"PHP < 5.4.43, 5.5.x < 5.5.27, 5.6.x < 5.6.11 Multiple Vulnerabilities (Mar 2016) - Linux",['PHP is prone to multiple vulnerabilities.'],"['Installed version: 5.4.5', 'Fixed version: 5.4.43', 'Installation path / port: 80/tcp']",[],"['cpe:/a:php:php:5.4.5', 'Detected by PHP Detection Consolidation (OID: 1.3.6.1.4.1.25623.1.0.171722)']","['Successfully exploiting these issues allow remote attackers to execute arbitrary code in the context of the PHP process.', 'Failed exploit attempts will likely crash the webserver.']",[],[],[],['9.8'],,,CRITICAL,"['cert-bund: CB-K16/1190', 'cert-bund: CB-K16/1179', 'cert-bund: CB-K16/0944', 'cert-bund: CB-K16/0937', 'cert-bund: CB-K16/0912', 'cert-bund: CB-K16/0911', 'cert-bund: CB-K16/0868', 'cert-bund: CB-K16/0705', 'cert-bund: CB-K16/0623', 'cert-bund: CB-K16/0614', 'dfn-cert: DFN-CERT-2017-0325', 'dfn-cert: DFN-CERT-2016-1882', 'dfn-cert: DFN-CERT-2016-1265', 'dfn-cert: DFN-CERT-2016-1253', 'dfn-cert: DFN-CERT-2016-1004', 'dfn-cert: DFN-CERT-2016-0996', 'dfn-cert: DFN-CERT-2016-0972', 'dfn-cert: DFN-CERT-2016-0944', 'dfn-cert: DFN-CERT-2016-0924', 'dfn-cert: DFN-CERT-2016-0764', 'dfn-cert: DFN-CERT-2016-0676', 'dfn-cert: DFN-CERT-2016-0659']",[],[],[],OPENVAS,gpt5,openvas_heywoodlh_vulnerable,172.30.1.4
"PHP < 5.4.43, 5.5.x < 5.5.27, 5.6.x < 5.6.11 Multiple Vulnerabilities (Mar 2016) - Linux",['PHP is prone to multiple vulnerabilities.'],"['Installed version: 5.4.5', 'Fixed version: 5.4.43', 'Installation', 'path / port: 80/tcp']","['Checks if a vulnerable version is present on the target host.', 'Details: PHP < 5.4.43, 5.5.x < 5.5.27, 5.6.x < 5.6.11 Multiple Vulnerabilities (Mar 2016.', 'OID:1.3.6.1.4.1.25623.1.0.807507', 'Version used: 2025-09-24T05:39:03Z']","['cpe:/a:php:php:5.4.5', 'Detected by PHP Detection Consolidation (OID: 1.3.6.1.4.1.25623.1.0.171722)', 'Product: cpe:/a:php:php:5.4.5', 'Method: PHP Detection Consolidation', 'OID: 1.3.6.1.4.1.25623.1.0.171722)']","['Successfully exploiting these issues allow remote attackers to execute arbitrary code in the context of the PHP process.', 'Failed exploit attempts will likely crash the webserver.']","['Solution type: VendorFix', 'Update to version 5.4.43, 5.5.27, 5.6.11 or later.']","['The following aws exist:', ""- Inadequate boundary checks on user-supplied input by 'phar_x_lepath' function in 'ext/phar/phar.c' script."", ""- Improper validation of le pointer in the 'phar_convert_to_other' function in 'ext/phar/phar_object.c' script.""]",[],['9.0'],,,CRITICAL,"['cve: CVE-2015-5589', 'cve: CVE-2015-5590', 'cve: CVE-2015-8838', 'url: http://www.php.net/ChangeLog-5.php', 'url: http://www.securityfocus.com/bid/75970', 'url: http://www.securityfocus.com/bid/88763', 'url: http://www.securityfocus.com/bid/75974', 'url: https://bugs.php.net/bug.php?id=69923', 'cert-bund: CB-K16/0944', 'cert-bund: CB-K16/0912', 'cert-bund: CB-K16/0623', 'cert-bund: CB-K16/0614', 'cert-bund: CB-K16/0422', 'cert-bund: CB-K15/1439', 'cert-bund: CB-K15/1261', 'cert-bund: CB-K15/1147', 'dfn-cert: DFN-CERT-2016-1004', 'dfn-cert: DFN-CERT-2016-0972']",[],[],[],OPENVAS,gpt5,openvas_heywoodlh_vulnerable,172.30.1.4
"PHP < 5.4.42, 5.5.x < 5.5.26, 5.6.x < 5.6.10 Multiple Vulnerabilities (Aug 2016) - Linux",['PHP is prone to multiple vulnerabilities.'],"['Installed version: 5.4.5', 'Fixed version: 5.4.42', 'Installation', 'path / port: 80/tcp']",[],"['cpe:/a:php:php:5.4.5', 'Detected by PHP Detection Consolidation (OID: 1.3.6.1.4.1.25623.1.0.171722)']","['Successfully exploiting these issues allow remote attackers to cause a denial of service, to read or write to arbitrary les, also execute arbitrary code via a long reply to a LIST command, leading to a heap-based buer overow.']","['Solution type: VendorFix', 'Update to version 5.4.42, 5.5.26, 5.6.10 or later.']","['The following aws exist:', '- Improper validation of token extraction for table names, in the php_pgsql_meta_data function in pgsql.c in the PostgreSQL extension.', '- Integer overow in the ftp_genlist function in ext/ftp/ftp.c', '- PHP does not ensure that pathnames lack %00 sequences.']",[],['9.8'],,,CRITICAL,"['dfn-cert: DFN-CERT-2016-0676', 'dfn-cert: DFN-CERT-2016-0659', 'dfn-cert: DFN-CERT-2016-0460', 'dfn-cert: DFN-CERT-2015-1515', 'dfn-cert: DFN-CERT-2015-1335', 'dfn-cert: DFN-CERT-2015-1203']",[],[],[],OPENVAS,gpt5,openvas_heywoodlh_vulnerable,172.30.1.4
"PHP < 5.4.42, 5.5.x < 5.5.26, 5.6.x < 5.6.10 Multiple Vulnerabilities (Aug 2016) - Linux","['PHP is prone to multiple vulnerabilities.', 'Quality of Detection (QoD): 30%']","['Installed version: 5.4.5', 'Fixed version: 5.4.42', 'Installation', 'path / port: 80/tcp']","['Checks if a vulnerable version is present on the target host.', 'Details: PHP < 5.4.42, 5.5.x < 5.5.26, 5.6.x < 5.6.10 Multiple Vulnerabilities (Aug 2016.', '->..', 'OID:1.3.6.1.4.1.25623.1.0.808675', 'Version used: 2025-09-24T05:39:03Z']","['cpe:/a:php:php:5.4.5', 'Detected by PHP Detection Consolidation (OID: 1.3.6.1.4.1.25623.1.0.171722)', 'Product: cpe:/a:php:php:5.4.5', 'Method: PHP Detection Consolidation', 'OID: 1.3.6.1.4.1.25623.1.0.171722']","['Successfully exploiting these issues allow remote attackers to cause a denial of service, to read or write to arbitrary les, also execute arbitrary code via a long reply to a LIST command, leading to a heap-based buer overow.']","['Solution type: VendorFix', 'Update to version 5.4.42, 5.5.26, 5.6.10 or later.']","['Improper validation of token extraction for table names, in the php_pgsql_meta_data function in pgsql.c in the PostgreSQL extension', 'Integer overow in the ftp_genlist function in ext/ftp/ftp.c', 'PHP does not ensure that pathnames lack %00 sequences.']",[],['9.8'],80.0,tcp,CRITICAL,"['cve: CVE-2015-4598', 'cve: CVE-2015-4643', 'cve: CVE-2015-4644', 'url: http://www.php.net/ChangeLog-5.php', 'url: http://www.securityfocus.com/bid/75291', 'url: http://www.securityfocus.com/bid/75292', 'url: http://www.securityfocus.com/bid/75244', 'url: http://www.securityfocus.com/bid/75290', 'cert-bund: CB-K16/0944', 'cert-bund: CB-K15/1261', 'cert-bund: CB-K15/1158', 'cert-bund: CB-K15/1031', 'cert-bund: CB-K15/0973', 'cert-bund: CB-K15/0966', 'cert-bund: CB-K15/0942', 'cert-bund: CB-K15/0936', 'cert-bund: CB-K15/0880', 'cert-bund: CB-K15/0854', 'dfn-cert: DFN-CERT-2016-1004', 'dfn-cert: DFN-CERT-2015-1335', 'dfn-cert: DFN-CERT-2015-1217', 'dfn-cert: DFN-CERT-2015-1083', 'dfn-cert: DFN-CERT-2015-1021', 'dfn-cert: DFN-CERT-2015-1017', 'dfn-cert: DFN-CERT-2015-0989', 'dfn-cert: DFN-CERT-2015-0983', 'dfn-cert: DFN-CERT-2015-0926', 'dfn-cert: DFN-CERT-2015-0900']",[],[],[],OPENVAS,gpt5,openvas_heywoodlh_vulnerable,172.30.1.4
"PHP < 8.0.30, 8.1.x < 8.1.22, 8.2.x < 8.2.9 Security Update - Linux",[],[],[],[],[],[],[],[],['9.8'],,,CRITICAL,[],[],[],[],OPENVAS,gpt5,openvas_heywoodlh_vulnerable,172.30.1.4
"PHP < 8.0.30, 8.1.x < 8.1.22, 8.2.x < 8.2.9 Security Update - Linux",['PHP is prone to multiple vulnerabilities.'],"['Installed version: 5.4.5', 'Fixed version: 8.0.30', 'Installation path / port: 80/tcp']","['Checks if a vulnerable version is present on the target host.', 'Details: PHP < 8.0.30, 8.1.x < 8.1.22, 8.2.x < 8.2.9 Security Update - Linux', 'OID:1.3.6.1.4.1.25623.1.0.170529', 'Version used: 2025-09-24T05:39:03Z']","['cpe:/a:php:php:5.4.5', 'Detected by PHP Detection Consolidation (OID: 1.3.6.1.4.1.25623.1.0.171722)', 'Product: cpe:/a:php:php:5.4.5', 'Method: PHP Detection Consolidation', 'OID: 1.3.6.1.4.1.25623.1.0.171722)']",[],"['Solution type: VendorFix', 'Update to version 8.0.30, 8.1.22, 8.2.9 or later.']","['The following aws exist:', 'CVE-2023-3823: Fixed bug GHSA-3qrf-m4j2-pcrr (Security issue with external entity loading in XML without enabling it)', 'CVE-2023-3824: Fixed bug GHSA-jqcx-ccgc-xwhv (Buer mismanagement in phar_dir_read())']",[],['7.0'],,,HIGH,"['cve: CVE-2023-3823', 'cve: CVE-2023-3824', 'url: https://www.php.net/ChangeLog-8.php#8.1.22', 'url: https://www.php.net/ChangeLog-8.php#8.0.30', 'url: https://www.php.net/ChangeLog-8.php#8.2.9', 'url: https://github.com/php/php-src/security/advisories/GHSA-3qrf-m4j2-pcrr', 'url: https://github.com/php/php-src/security/advisories/GHSA-jqcx-ccgc-xwhv', 'cert-bund: WID-SEC-2023-2917', 'cert-bund: WID-SEC-2023-2679', 'cert-bund: WID-SEC-2023-1970', 'dfn-cert: DFN-CERT-2024-3330', 'dfn-cert: DFN-CERT-2024-2681', 'dfn-cert: DFN-CERT-2024-0993', 'dfn-cert: DFN-CERT-2023-2570', 'dfn-cert: DFN-CERT-2023-2542', 'dfn-cert: DFN-CERT-2023-1775']",[],[],[],OPENVAS,gpt5,openvas_heywoodlh_vulnerable,172.30.1.4
"PHP < 5.4.40, 5.5.x < 5.5.24, 5.6.x < 5.6.8 Multiple Vulnerabilities - Linux",['PHP is prone to multiple vulnerabilities.'],"['Installed version: 5.4.5', 'Fixed version: 5.4.40', 'Installation path / port: 80/tcp']",[],"['cpe:/a:php:php:5.4.5', 'Detected by PHP Detection Consolidation (OID: 1.3.6.1.4.1.25623.1.0.171722)', 'Product: cpe:/a:php:php:5.4.5', 'Method: PHP Detection Consolidation', 'OID: 1.3.6.1.4.1.25623.1.0.171722)']","['Successfully exploiting these issues allow remote attackers to cause a denial of service, to obtain sensitive information from process memory and to execute arbitrary code via crafted dimensions.']","['Solution type: VendorFix', 'Update to version 5.4.40, 5.5.24, 5.6.8 or later.']","['PHP prior to version 5.4.40, 5.5.x prior to 5.5.24 and 5.6.x prior to 5.6.8.']",[],['9.8'],,,CRITICAL,"['url: https://www.php.net/ChangeLog-8.php#8.0.30', 'url: https://www.php.net/ChangeLog-8.php#8.2.9', 'url: https://github.com/php/php-src/security/advisories/GHSA-3qrf-m4j2-pcrr', 'url: https://github.com/php/php-src/security/advisories/GHSA-jqcx-ccgc-xwhv', 'cert-bund: WID-SEC-2023-2917', 'cert-bund: WID-SEC-2023-2679', 'cert-bund: WID-SEC-2023-1970', 'dfn-cert: DFN-CERT-2024-3330', 'dfn-cert: DFN-CERT-2024-2681', 'dfn-cert: DFN-CERT-2024-0993', 'dfn-cert: DFN-CERT-2023-2570', 'dfn-cert: DFN-CERT-2023-2542', 'dfn-cert: DFN-CERT-2023-1775']",[],[],[],OPENVAS,gpt5,openvas_heywoodlh_vulnerable,172.30.1.4
"PHP < 5.4.40, 5.5.x < 5.5.24, 5.6.x < 5.6.8 Multiple Vulnerabilities - Linux",['PHP is prone to multiple vulnerabilities.'],"['Installed version: 5.4.5', 'Fixed version: 5.4.40', 'Installation', 'path / port: 80/tcp']",['Checks if a vulnerable version is present on the target host.'],"['cpe:/a:php:php:5.4.5', 'Detected by PHP Detection Consolidation (OID: 1.3.6.1.4.1.25623.1.0.171722)']","['Successfully exploiting these issues allow remote attackers to cause a denial of service, to obtain sensitive information from process memory and to execute arbitrary code via crafted dimensions.']","['Solution type: VendorFix', 'Update to version 5.4.40, 5.5.24, 5.6.8 or later.']","['The following aws exist:', ""- Multiple stack-based buer overows in the 'phar_set_inode' function in phar_internal.h script in PHP."", ""- Vulnerabilities in 'phar_parse_metadata' and 'phar_parse_pharle' functions in ext/phar/phar.c script in PHP."", ""- A NULL pointer dereference aw in the 'build_tablename' function in 'ext/pgsql/pgsql.c' script that is triggered when handling NULL return values for 'token'""]",[],['7.0'],,,HIGH,"['cve: CVE-2015-1352', 'cve: CVE-2015-2783', 'cve: CVE-2015-3307', 'cve: CVE-2015-3329', 'cve: CVE-2015-3411', 'cve: CVE-2015-3412', 'cve: CVE-2015-4599', 'cve: CVE-2015-4600', 'cve: CVE-2015-4602', 'cve: CVE-2015-4603', 'cve: CVE-2015-4604', 'cve: CVE-2015-4605', 'url: http://php.net/ChangeLog-5.php', 'url: http://www.securityfocus.com/bid/74240', 'url: http://www.securityfocus.com/bid/74239', 'url: http://www.securityfocus.com/bid/74703', 'url: http://www.securityfocus.com/bid/75251', 'url: http://www.securityfocus.com/bid/75252', 'url: http://www.securityfocus.com/bid/74413', 'url: http://www.securityfocus.com/bid/75249', 'url: http://www.securityfocus.com/bid/75241', 'url: http://www.securityfocus.com/bid/75233', 'url: http://www.securityfocus.com/bid/75255', 'url: http://www.securityfocus.com/bid/75250', 'url: https://bugs.php.net/bug.php?id=69085', 'url: http://openwall.com/lists/oss-security/2015/06/01/4']",[],[],[],OPENVAS,gpt5,openvas_heywoodlh_vulnerable,172.30.1.4
"PHP < 8.1.29, 8.2.x < 8.2.20, 8.3.x < 8.3.8 Multiple Vulnerabilities - Linux",[],[],[],[],[],[],[],[],['9.8'],,,CRITICAL,"['cert-bund: CB-K16/0944', 'cert-bund: CB-K15/1437', 'cert-bund: CB-K15/1188', 'cert-bund: CB-K15/1158', 'cert-bund: CB-K15/1129', 'cert-bund: CB-K15/1031', 'cert-bund: CB-K15/0966', 'cert-bund: CB-K15/0942', 'cert-bund: CB-K15/0936', 'cert-bund: CB-K15/0880', 'cert-bund: CB-K15/0854', 'cert-bund: CB-K15/0806', 'cert-bund: CB-K15/0769', 'cert-bund: CB-K15/0763', 'cert-bund: CB-K15/0757', 'cert-bund: CB-K15/0665', 'cert-bund: CB-K15/0648', 'cert-bund: CB-K15/0561', 'cert-bund: CB-K15/0552', 'cert-bund: CB-K15/0207', 'dfn-cert: DFN-CERT-2023-0071', 'dfn-cert: DFN-CERT-2016-1004', 'dfn-cert: DFN-CERT-2015-1514', 'dfn-cert: DFN-CERT-2015-1252', 'dfn-cert: DFN-CERT-2015-1217', 'dfn-cert: DFN-CERT-2015-1188', 'dfn-cert: DFN-CERT-2015-1083', 'dfn-cert: DFN-CERT-2015-1017', 'dfn-cert: DFN-CERT-2015-0989', 'dfn-cert: DFN-CERT-2015-0983', 'dfn-cert: DFN-CERT-2015-0926', 'dfn-cert: DFN-CERT-2015-0900', 'dfn-cert: DFN-CERT-2015-0842', 'dfn-cert: DFN-CERT-2015-0809', 'dfn-cert: DFN-CERT-2015-0803', 'dfn-cert: DFN-CERT-2015-0794', 'dfn-cert: DFN-CERT-2015-0697', 'dfn-cert: DFN-CERT-2015-0677', 'dfn-cert: DFN-CERT-2015-0583', 'dfn-cert: DFN-CERT-2015-0579', 'dfn-cert: DFN-CERT-2015-0212']",[],[],[],OPENVAS,gpt5,openvas_heywoodlh_vulnerable,172.30.1.4
